70;34;93;114
97;49;165;85
55;141;41;121
124;53;20;106
127;88;124;198
96;32;26;77
166;18;167;91
127;143;180;17
102;198;95;172
75;21;143;174
133;25;20;119
200;126;91;107
113;200;196;14
102;152;131;34
60;68;117;162
20;53;57;181
30;128;131;171
122;172;72;140
44;26;191;188
170;156;78;34
64;175;171;102
14;76;121;62
187;67;112;82
179;11;176;41
81;145;198;39
51;105;126;103
116;69;141;82
24;163;153;88
49;109;21;177
44;14;72;78
162;65;94;169
189;23;135;147
142;125;41;197
10;29;164;144
147;61;114;191
160;166;172;113
164;15;176;152
134;185;148;26
72;123;71;190
175;97;191;128
142;120;109;181
164;150;122;93
46;39;97;120
164;98;88;59
69;97;197;36
29;60;186;21
41;169;144;46
198;180;152;180
92;45;128;157
185;192;39;167
107;57;60;111
76;148;156;174
186;139;117;66
182;51;144;175
19;172;118;106
10;166;122;169
96;33;82;129
190;113;101;19
84;81;57;17
188;40;171;144
191;43;50;27
141;61;134;188
142;168;14;148
45;12;98;137
44;76;35;63
84;73;95;55
44;169;67;38
138;33;185;32
105;37;33;114
37;43;200;164
67;144;47;125
136;173;106;125
109;151;59;87
176;10;200;58
194;182;84;103
200;134;19;194
43;176;14;58
40;124;110;77
200;193;47;185
180;44;68;199
167;102;179;92
19;73;91;115
36;121;29;31
35;151;157;72
56;182;125;11
197;108;23;18
153;120;100;98
28;88;184;166
193;20;90;40
23;22;174;191
189;54;145;199
113;181;186;59
135;85;168;143
193;164;69;89
61;28;90;97
67;146;110;118
30;104;143;164
85;29;61;187
170;11;93;182
27;180;106;177
134;98;56;177
117;24;191;145
79;114;49;112
162;14;124;131
187;76;26;114
84;139;94;99
130;199;118;50
187;144;90;181
144;38;121;190
130;167;75;54
128;118;170;128
92;92;86;14
88;148;145;54
18;134;168;125
100;114;178;15
89;45;118;25
104;134;55;49
199;50;131;56
183;101;70;200
46;90;101;133
33;25;142;56
29;103;112;155
114;24;114;132
173;68;58;126
163;138;15;61
95;138;65;129
135;105;147;153
69;108;50;45
52;151;130;15
12;57;132;43
42;125;123;82
118;43;111;96
183;73;187;99
35;30;182;143
38;13;128;62
125;66;58;164
108;116;139;68
85;67;123;191
156;18;187;146
49;166;73;153
193;65;167;136
104;77;155;53
13;148;118;15
29;15;192;200
118;119;91;62
198;192;34;123
164;197;27;34
24;86;98;171
20;27;22;164
172;50;25;192
32;177;65;35
17;95;65;38
168;145;149;138
47;96;62;147
176;30;146;179
56;162;79;98
191;164;169;89
38;186;161;174
167;107;17;80
87;172;55;170
36;29;175;55
103;56;48;46
14;75;18;141
178;200;178;72
59;62;143;184
136;59;11;14
160;65;132;150
21;135;189;70
138;149;83;189
17;157;64;12
198;75;88;115
116;23;66;121
119;37;184;34
64;79;195;55
159;177;127;176
173;10;149;190
170;165;19;130
146;67;86;126
85;156;194;200
23;194;169;89
194;60;63;139
43;191;97;161
103;141;71;65
184;189;47;132
79;14;24;194
136;153;22;120
19;189;160;172
171;78;34;32
60;105;55;188
111;104;55;76
110;18;156;158
53;56;199;76
106;111;186;105
35;111;43;33
45;91;106;131
93;161;79;100
31;39;35;15
15;114;109;88
60;102;15;70
181;104;170;192
68;197;194;106
175;39;113;118
88;34;58;151
61;120;63;167
103;128;177;143
143;16;17;58
143;66;67;27
76;100;141;161
31;47;38;12
102;72;95;68
191;147;123;120
68;27;67;128
166;56;176;30
99;55;79;24
51;103;151;193
169;23;105;184
147;146;119;136
135;17;106;114
135;43;68;113
153;161;87;30
164;21;192;56
193;187;113;43
85;74;156;71
52;90;61;104
56;34;39;20
63;135;165;87
150;191;176;75
113;169;114;32
17;174;183;187
180;20;14;113
26;75;111;162
52;63;149;35
95;196;93;170
150;127;37;123
183;117;160;125
140;21;22;116
150;66;179;194
88;34;124;157
82;59;180;93
124;88;112;36
31;52;94;139
150;66;20;148
100;198;184;65
60;181;95;140
83;131;33;138
20;37;156;59
21;127;114;182
123;52;129;65
160;138;134;27
166;199;37;37
100;183;22;56
92;144;130;146
58;10;19;150
185;200;159;104
95;144;54;176
28;53;161;20
154;15;195;18
171;64;148;199
82;84;188;144
78;94;160;123
101;54;123;24
197;199;102;112
154;198;107;155
79;86;134;165
46;54;142;156
134;101;100;170
136;61;26;35
119;92;185;149
179;189;72;174
84;134;85;116
116;52;13;138
154;190;171;155
107;14;169;155
70;187;86;152
30;138;166;96
122;19;92;163
96;124;15;155
190;63;51;171
174;162;129;17
173;84;91;56
21;37;120;157
133;35;165;96
187;189;103;117
46;42;19;143
153;163;80;176
191;194;79;35
20;100;138;128
196;171;73;166
46;112;44;65
88;164;115;37
35;62;100;81
161;129;147;132
35;53;161;65
76;15;103;144
36;58;122;31
107;135;46;182
75;108;136;98
19;95;20;114
158;190;85;174
161;38;108;36
144;82;83;172
133;15;12;136
180;53;157;77
118;176;38;186
154;86;173;160
181;11;200;139
44;37;130;174
51;156;189;188
188;101;99;161
149;65;128;63
65;54;48;20
123;168;169;30
170;196;98;104
106;197;78;87
99;175;110;123
167;36;37;20
144;179;194;83
98;93;113;134
166;38;141;132
71;90;15;170
186;185;167;18
26;51;101;22
123;39;42;167
61;111;55;28
66;171;55;58
97;73;10;153
175;123;122;192
126;58;145;22
64;63;145;94
148;52;42;150
187;189;26;74
116;192;177;169
43;163;174;44
126;21;60;66
136;63;25;145
15;129;97;103
72;98;77;95
110;112;71;133
25;58;53;118
156;137;106;111
110;69;181;25
125;127;71;88
95;69;28;109
72;199;85;111
124;149;184;109
151;148;116;48
171;129;137;151
154;48;42;15
164;79;189;186
62;10;93;127
65;102;101;196
123;191;90;49
104;105;152;199
179;36;29;36
138;103;176;194
77;129;82;117
163;93;57;91
73;151;159;96
189;75;186;28
29;200;76;178
100;66;149;34
159;200;196;196
104;134;62;142
122;188;149;123
41;93;36;86
42;155;61;193
131;164;42;79
59;56;116;45
198;146;36;159
128;101;68;161
145;124;139;37
143;120;138;71
21;152;135;35
74;51;67;50
92;127;24;66
101;35;55;58
168;40;138;88
148;83;60;85
143;62;10;100
150;197;46;117
20;183;153;80
121;134;47;134
48;75;44;167
168;175;152;183
43;27;158;71
169;23;188;200
196;121;197;66
53;139;12;197
175;40;103;126
93;53;198;176
15;194;138;82
153;157;182;172
29;152;33;196
66;165;167;197
126;90;16;98
16;197;70;21
129;156;86;132
97;51;91;36
22;97;161;96
106;179;97;65
63;198;25;11
181;145;47;98
140;163;67;188
81;27;194;62
112;39;140;169
91;116;172;13
68;12;109;61
45;125;162;137
13;60;161;20
182;97;136;74
127;80;67;72
60;163;142;123
107;159;117;152
48;154;74;53
195;154;18;101
119;84;15;127
79;23;183;103
166;199;95;72
162;34;130;173
106;79;77;82
147;72;173;82
128;102;89;169
24;82;108;16
100;76;185;72
73;195;47;197
15;112;39;114
49;80;25;39
48;29;49;79
153;90;97;184
162;55;69;107
179;15;101;142
188;40;194;180
165;159;167;34
181;185;182;105
61;164;63;56
145;151;99;172
198;184;71;161
31;162;153;59
158;133;128;193
68;52;47;35
37;172;40;161
172;13;195;53
14;57;77;138
95;128;118;45
39;45;103;50
72;31;69;37
198;79;170;94
88;34;120;96
136;11;159;38
185;142;178;155
17;82;69;33
27;63;87;95
11;59;55;90
127;108;13;20
125;120;126;71
122;105;170;176
135;112;194;16
79;44;69;194
75;105;108;199
72;25;153;108
60;185;175;61
27;41;44;82
14;210;54;54
94;74;195;167
72;108;70;178
89;123;183;132
158;139;80;197
153;53;165;172
88;80;117;36
156;66;92;184
24;111;115;188
89;33;190;89
79;28;26;92
22;27;179;133
145;108;172;60
183;32;161;21
36;120;152;14
53;190;53;102
111;11;195;97
123;83;181;55
164;25;166;53
163;174;178;92
28;150;117;29
51;12;83;36
85;78;119;100
118;69;167;153
114;161;187;149
173;140;86;145
109;151;57;92
40;65;123;71
21;163;164;33
166;57;148;116
102;123;136;24
77;107;122;71
122;35;90;96
83;70;143;107
96;78;58;183
16;129;84;14
150;174;56;99
150;132;107;154
150;125;99;41
41;193;113;132
154;102;156;192
132;40;109;51
32;38;49;130
26;173;35;160
74;58;109;161
180;83;25;65
164;31;176;176
57;179;36;119
190;13;102;80
87;193;122;145
169;106;196;64
146;172;14;191
48;38;27;190
137;86;149;191
48;197;132;126
124;113;190;74
92;59;53;91
114;102;49;70
164;17;22;156
41;19;154;101
137;106;120;57
124;172;164;74
17;145;103;37
126;116;72;185
199;162;85;36
63;163;144;124
134;188;78;143
179;21;128;85
167;194;183;19
179;53;54;34
196;57;194;171
84;156;68;111
141;54;190;107
65;37;69;22
196;34;53;25
43;44;137;71
171;180;37;11
55;96;175;95
54;159;166;177
185;158;130;109
103;105;12;127
199;99;31;181
64;164;74;57
196;83;18;18
171;124;186;56
187;31;170;26
42;14;88;164
93;89;53;39
147;42;171;83
185;120;119;60
106;124;114;146
138;36;135;25
60;24;68;20
160;196;122;143
167;131;18;105
161;166;51;54
186;58;129;137
65;123;188;23
80;189;66;101
184;16;173;55
150;48;56;189
36;131;21;29
198;61;154;64
12;149;58;120
179;28;68;100
101;50;182;192
164;60;145;70
30;41;36;114
72;158;47;76
105;92;178;87
39;130;48;85
103;47;193;126
98;164;39;25
160;110;29;139
193;155;83;176
128;165;136;30
70;114;34;179
12;75;171;170
104;67;47;114
51;144;167;99
199;141;96;29
159;158;23;38
101;95;198;50
100;149;80;64
199;20;42;180
14;66;86;69
108;121;100;115
184;13;157;165
103;198;57;188
122;140;33;22
181;149;29;15
72;97;63;108
124;80;79;121
38;164;79;57
82;113;134;172
134;88;31;152
59;10;164;40
138;136;81;136
24;138;86;81
184;68;121;175
71;104;179;72
89;111;37;142
195;96;71;74
18;128;21;119
65;58;121;156
46;39;140;198
113;104;118;18
126;102;146;78
134;156;129;61
151;105;69;61
116;91;176;38
178;67;167;25
196;100;106;78
154;100;37;146
98;106;62;134
167;87;151;93
97;144;55;63
151;104;13;11
89;36;175;159
21;67;80;34
162;111;43;81
145;132;154;87
16;66;194;128
133;23;46;189
94;136;128;106
129;61;101;45
130;39;199;18
152;48;129;53
58;163;145;113
124;36;195;123
127;19;32;165
12;85;100;109
144;100;109;195
199;30;159;133
145;147;156;109
32;151;180;19
56;91;183;198
193;84;31;186
166;146;101;155
147;18;167;78
123;193;30;136
105;36;172;169
77;57;188;121
109;80;150;155
121;111;185;90
90;80;88;67
58;190;199;63
142;28;159;164
182;200;140;46
47;148;179;15
18;69;192;15
163;128;93;125
43;150;163;160
63;111;148;49
71;194;192;51
70;63;191;125
56;135;155;192
14;127;169;88
63;176;41;67
197;74;128;27
41;157;99;119
138;159;65;176
104;86;39;145
121;105;148;85
191;148;38;61
179;184;62;134
169;52;73;43
156;40;32;86
56;35;125;140
107;140;27;137
36;52;49;197
166;88;31;62
185;38;192;144
61;81;45;101
150;63;139;63
58;53;67;61
166;102;77;162
135;159;52;181
124;171;111;30
163;131;117;97
82;83;111;109
107;158;155;56
169;32;151;110
95;21;52;175
189;45;134;19
77;78;25;195
73;76;106;200
159;163;124;88
145;170;119;112
113;133;104;16
142;132;190;42
24;55;97;121
16;124;62;85
18;137;13;28
87;69;89;96
159;60;102;24
189;138;126;19
51;184;156;108
135;192;79;168
56;124;161;36
190;113;156;74
158;164;175;159
110;51;176;55
143;104;19;196
42;99;198;126
26;73;105;194
76;74;73;187
144;44;114;157
91;194;34;161
198;60;17;195
20;132;145;19
24;87;187;101
102;135;21;71
57;20;96;170
42;84;66;185
53;139;94;193
64;107;67;107
81;25;133;170
188;173;185;77
116;94;32;71
105;11;174;116
133;169;134;132
145;33;36;144
176;26;166;190
11;146;28;121
48;47;133;119
23;108;100;195
15;80;146;171
85;38;171;157
192;195;76;53
28;144;66;34
146;192;154;177
183;172;66;196
58;103;77;115
108;127;144;164
172;145;118;29
52;24;31;34
191;33;14;62
112;61;58;16
134;45;54;104
66;63;44;119
68;27;107;102
105;152;170;97
96;63;180;40
167;122;109;33
32;162;133;81
61;142;108;198
65;65;11;78
94;120;129;67
180;102;172;199
199;44;83;60
167;110;173;163
69;166;187;168
74;56;26;171
17;153;197;123
188;89;96;51
106;178;162;119
182;40;84;196
184;132;159;179
40;188;75;184
134;149;121;94
113;77;116;173
98;59;139;165
104;91;40;77
11;124;22;60
121;63;40;90
187;71;133;107
16;72;14;154
197;143;140;159
132;161;79;144
116;67;176;82
136;61;130;84
194;63;133;91
74;157;27;177
181;40;68;70
94;30;131;193
183;25;141;159
47;129;137;140
148;20;26;108
59;102;122;42
141;164;159;100
178;108;77;187
169;152;159;35
36;168;195;137
19;19;81;140
146;29;38;14
55;100;43;137
58;57;173;183
187;32;137;125
41;63;32;43
40;136;60;24
102;144;107;80
128;73;171;74
141;31;89;93
116;56;133;139
140;11;62;172
189;97;19;55
117;127;147;141
188;128;180;180
25;160;155;123
86;76;161;134
192;123;199;41
69;189;133;156
139;164;16;60
76;55;154;46
87;197;126;103
18;99;26;96
29;29;148;39
136;164;149;116
24;73;117;187
18;160;135;116
124;87;150;192
184;171;55;198
17;81;57;164
191;112;41;167
190;169;185;194
90;157;74;142
32;127;109;68
176;200;106;26
24;169;143;25
38;137;25;163
16;95;51;193
97;152;132;19
138;114;171;56
120;152;185;155
158;105;194;21
22;185;183;33
27;92;108;52
65;150;133;167
63;176;39;80
181;116;29;157
120;178;42;58
180;189;170;174
184;133;31;128
178;143;173;152
79;111;104;14
75;193;101;104
139;12;37;140
37;145;166;198
90;16;60;185
49;189;41;154
194;185;148;101
130;188;128;71
14;100;154;189
121;127;87;40
98;33;159;51
27;100;182;68
69;59;39;190
122;198;87;57
141;79;69;136
123;164;84;169
124;20;142;99
53;103;107;50
136;170;184;109
32;49;171;50
199;38;95;58
164;113;140;171
200;102;105;119
152;73;175;163
117;67;189;52
124;152;194;162
49;58;42;67
176;56;18;154
136;86;171;58
10;13;63;74
78;99;188;31
117;134;135;144
94;56;34;96
50;108;77;88
102;140;143;169
99;109;143;77
176;111;88;18
148;102;163;92
87;20;144;184
53;78;68;140
41;40;93;35
150;184;47;51
81;179;93;139
163;92;190;188
128;16;166;121
187;104;168;67
128;139;144;95
179;95;33;26
190;98;176;87
17;46;82;81
45;138;144;180
143;32;15;35
153;35;191;115
190;65;33;170
38;37;106;84
105;13;37;136
124;101;57;10
16;54;126;129
171;86;14;176
164;114;160;177
158;171;22;38
30;103;66;118
98;166;182;39
65;40;107;165
51;64;148;154
164;182;22;56
121;155;158;46
123;183;91;59
83;83;60;137
16;31;42;39
194;134;92;75
154;139;174;152
125;161;80;152
119;95;79;135
108;198;199;180
147;136;65;45
84;191;182;137
82;129;88;172
196;80;29;161
51;174;77;26
198;55;66;119
172;169;13;116
103;185;148;178
55;160;107;198
26;15;22;107
23;179;58;85
21;104;48;187
151;15;179;60
170;18;56;42
83;56;166;27
133;13;181;142
155;42;86;131
103;176;133;128
119;58;32;131
117;162;187;63
48;136;21;168
119;40;56;196
138;123;141;84
66;125;93;184
104;120;57;12
80;101;195;103
159;150;176;185
181;126;186;189
36;191;128;22
96;156;82;19
61;145;151;94
42;19;196;93
10;128;119;192
79;150;139;72
134;67;104;35
84;147;162;21
82;158;51;38
81;91;125;80
96;136;134;40
112;88;18;198
154;137;87;108
127;180;123;163
153;91;146;58
87;116;109;117
85;77;68;114
123;49;16;21
40;137;84;93
79;91;115;121
60;31;56;168
164;110;127;81
28;149;73;93
30;160;132;198
117;116;11;17
134;129;198;115
151;62;183;19
188;33;198;22
182;34;151;34
72;132;128;194
196;97;176;138
23;46;96;165
58;68;140;17
57;18;138;145
89;166;153;191
128;36;195;57
78;89;63;183
137;115;68;168
178;94;57;161
133;124;173;43
121;151;140;56
31;165;73;81
149;103;198;142
86;115;20;96
153;153;180;77
53;67;34;86
193;134;62;61
47;111;28;68
154;135;13;163
173;180;83;128
112;84;146;156
118;187;159;98
78;53;17;121
113;19;50;22
59;156;145;39
40;80;156;113
39;25;180;160
140;48;175;26
134;166;145;39
76;165;132;144
74;180;33;140
173;113;86;177
185;99;164;138
42;97;77;114
47;47;66;70
167;168;59;39
149;54;185;19
158;35;179;154
26;76;169;65
104;50;89;132
19;147;173;198
198;145;120;14
92;53;171;23
142;93;62;96
107;86;182;143
189;155;109;184
96;85;77;197
60;123;131;134
19;171;71;42
52;83;172;140
156;84;99;195
172;39;13;174
23;71;34;151
42;88;31;185
122;11;23;26
135;42;162;55
165;150;172;148
150;169;78;112
146;80;97;115
30;44;122;109
192;20;131;37
134;194;134;104
14;47;32;15
166;143;17;36
137;168;124;186
26;53;12;132
71;184;111;59
150;130;190;20
152;125;17;59
105;28;91;79
76;171;162;118
80;133;136;107
127;108;102;49
179;42;28;105
165;197;91;36
73;114;26;53
41;189;108;82
91;54;12;121
73;175;153;185
157;157;168;99
167;113;184;119
113;44;155;96
138;78;39;114
180;182;65;20
191;75;164;48
50;39;148;156
47;19;18;157
175;199;155;46
116;37;113;134
149;103;114;51
106;62;200;44
86;95;122;34
10;130;19;69
117;89;147;45
93;114;15;198
169;152;171;96
85;175;162;71
36;121;143;175
67;85;38;117
101;134;48;144
120;17;58;177
51;157;174;83
106;90;145;67
127;187;33;19
179;25;82;103
190;70;13;61
59;40;132;19
68;86;182;195
41;195;127;155
82;189;23;89
16;95;54;18
178;139;117;79
88;27;190;173
15;20;174;52
142;103;120;165
17;186;51;15
122;103;141;29
182;86;64;197
61;160;166;46
12;15;199;80
57;84;163;152
200;169;132;12
169;153;47;191
169;50;158;104
192;148;31;167
49;148;187;17
54;15;58;18
119;74;173;17
12;121;114;32
158;87;160;85
45;121;11;157
95;159;51;25
68;123;114;43
189;199;108;135
53;199;156;70
33;176;16;186
144;136;59;18
81;186;191;38
98;26;162;139
62;125;23;94
72;40;146;97
21;149;158;78
36;171;47;47
78;183;161;161
163;170;180;187
113;138;36;168
80;59;98;198
36;27;174;148
68;79;156;123
124;138;77;121
173;184;13;122
64;185;117;106
103;121;197;60
65;138;39;180
78;100;133;189
45;134;41;125
143;165;146;45
76;66;156;19
154;199;88;78
15;187;172;188
147;13;181;53
74;29;89;118
26;95;15;124
152;129;183;114
53;24;155;162
137;113;46;149
104;168;77;152
146;50;95;191
38;25;148;106
54;77;89;128
83;106;33;87
161;186;199;10
48;65;38;110
54;122;145;11
163;174;46;34
134;170;185;133
133;171;55;148
38;197;100;25
69;68;81;98
172;100;167;50
190;126;39;198
190;135;110;56
43;142;66;19
14;71;127;58
55;166;132;11
50;194;138;26
137;14;35;146
127;59;36;46
169;139;123;56
94;78;25;200
11;35;51;184
173;11;189;17
199;25;29;95
101;90;42;168
14;190;85;183
81;89;62;156
37;175;48;61
175;141;141;52
98;175;163;109
76;39;91;123
179;51;194;81
34;26;104;92
24;103;79;21
62;61;55;72
181;68;183;93
20;186;62;125
38;116;92;195
126;19;19;56
130;58;151;15
16;91;134;105
53;109;105;145
109;152;65;169
139;11;35;159
133;94;161;15
23;31;12;116
76;46;173;31
91;56;131;66
59;163;118;127
41;39;192;38
181;138;84;14
179;149;156;25
116;196;21;144
64;46;159;194
117;94;33;108
174;82;89;32
159;84;175;142
137;97;134;85
140;157;110;53
137;93;115;190
175;76;39;78
61;162;194;10
85;56;110;30
159;21;181;86
61;85;124;36
49;102;172;177
50;64;180;106
77;27;71;121
107;82;22;192
109;81;11;99
93;16;69;13
122;10;102;61
135;113;188;44
168;48;118;58
133;197;124;123
162;69;101;93
104;74;173;113
194;71;64;56
14;84;70;104
76;156;16;76
35;98;43;59
73;193;76;190
168;66;147;28
127;198;135;43
47;31;31;143
171;80;53;22
115;57;43;114
182;81;162;58
157;174;69;195
100;88;33;33
75;16;41;116
177;109;24;173
180;83;40;80
106;49;48;21
143;199;88;47
160;14;14;117
35;115;182;84
12;165;78;41
16;165;24;179
16;165;56;39
47;38;80;181
104;117;102;110
145;166;68;126
60;41;44;199
134;72;150;80
192;62;69;87
138;117;76;183
169;39;182;23
83;29;143;29
137;97;46;200
45;119;163;39
54;84;136;167
101;152;25;40
157;150;19;156
100;72;50;108
56;60;161;159
11;194;115;18
185;129;51;123
169;40;171;83
149;61;174;82
67;98;194;111
149;165;112;159
81;26;64;143
106;49;191;132
50;67;104;124
16;161;115;68
43;199;55;153
180;197;31;189
63;120;114;186
174;88;118;31
110;99;26;172
136;157;108;197
112;104;127;199
32;95;24;77
116;37;92;175
26;164;142;25
56;177;144;25
85;39;123;10
161;62;67;194
184;167;57;115
128;73;56;115
195;10;194;156
115;78;182;14
166;32;39;170
65;25;93;109
121;71;174;90
42;130;190;40
48;102;151;68
22;10;63;124
18;180;10;163
31;18;47;56
196;200;77;194
188;13;49;135
78;168;183;33
110;146;83;23
139;61;121;62
72;24;174;101
86;137;11;140
39;172;125;54
192;183;41;190
12;33;76;188
147;65;183;90
64;93;24;61
126;172;29;177
14;90;53;108
57;99;198;40
178;192;13;140
80;176;49;164
137;69;32;123
54;33;95;104
19;195;114;196
129;197;96;140
115;44;133;129
175;61;188;196
141;196;71;199
124;62;180;48
170;99;118;168
142;38;176;39
145;33;78;99
196;135;30;123
93;168;173;135
104;40;166;123
98;159;190;141
52;31;186;32
197;84;79;143
50;86;29;107
52;19;51;172
122;177;87;151
13;20;200;124
114;37;43;96
125;182;169;149
61;176;166;142
81;147;146;118
60;54;141;68
23;41;58;14
68;199;26;155
148;43;101;65
149;152;133;18
11;145;183;71
181;86;82;54
41;56;132;181
100;170;94;83
126;138;81;49
48;96;198;24
138;32;27;173
57;53;199;53
177;131;134;164
187;117;144;61
89;189;78;81
145;66;81;195
197;90;57;104
172;75;133;184
44;16;37;195
53;19;100;69
121;181;19;37
177;135;79;121
117;200;185;92
26;156;22;167
118;173;182;176
27;49;39;189
30;58;56;153
27;34;106;80
43;105;28;17
83;177;137;121
65;144;137;192
142;194;116;16
90;140;49;59
135;137;155;101
115;146;109;102
84;175;119;42
163;79;52;58
165;139;14;149
132;152;46;166
45;193;44;14
78;187;70;34
45;136;92;28
116;156;207;156
14;19;160;121
143;153;175;56
136;159;151;33
34;29;116;162
16;95;83;91
75;94;163;152
27;88;108;39
158;93;66;10
171;72;163;130
64;98;154;191
24;72;179;193
63;188;46;64
105;50;189;58
144;86;116;83
187;114;124;188
152;143;90;63
191;22;98;60
166;97;193;113
71;13;140;103
23;176;198;168
75;110;124;132
169;163;114;142
143;137;33;137
46;123;115;62
58;88;79;80
119;18;102;192
176;49;13;85
150;67;95;78
127;158;113;187
17;87;184;116
38;156;88;24
143;161;111;168
67;198;76;97
163;86;51;92
147;40;138;195
67;79;41;183
194;91;161;143
24;136;198;189
145;135;167;136
33;76;167;82
194;172;121;169
167;28;127;54
145;140;148;155
80;90;164;102
68;145;29;140
119;199;48;20
180;92;194;31
148;113;144;162
180;112;79;82
195;90;145;115
114;128;171;90
120;96;23;131
183;45;126;134
172;167;13;150
50;116;18;170
57;92;40;26
52;109;91;174
27;86;36;105
71;31;184;139
95;130;108;104
133;85;13;102
112;197;145;129
121;153;28;158
14;85;41;40
119;179;141;144
84;162;124;95
161;93;36;137
140;67;150;44
80;140;171;44
174;159;119;160
96;164;200;28
147;152;76;184
142;98;37;50
149;92;170;24
107;196;123;125
34;119;49;173
123;175;159;124
73;67;43;134
30;83;32;123
191;97;194;80
140;92;135;83
41;26;70;36
111;195;52;33
189;179;145;90
157;180;151;103
80;194;137;104
17;93;124;46
157;104;112;38
122;161;101;60
95;93;176;16
52;188;161;33
151;24;77;88
15;129;115;101
195;45;12;147
78;76;104;118
23;95;165;156
112;167;40;127
75;83;110;18
116;104;75;26
176;198;188;24
192;154;136;169
96;99;103;24
92;112;87;155
28;190;143;64
62;168;200;24
180;151;86;66
34;117;172;156
131;183;197;30
186;94;39;87
194;40;110;87
75;28;121;105
51;112;79;176
173;85;127;171
14;110;87;131
134;30;165;176
199;93;116;83
78;163;13;128
104;134;94;159
11;106;146;92
32;51;176;58
117;34;134;182
55;15;178;196
199;65;99;129
112;189;165;111
65;91;165;108
13;191;159;44
121;129;81;82
26;127;25;190
27;109;106;80
15;66;10;109
40;189;83;184
185;172;78;42
77;148;149;52
126;23;154;74
110;11;79;68
30;159;57;120
128;166;175;121
163;25;156;196
157;92;21;138
144;198;158;165
80;62;146;187
139;138;27;113
155;127;150;99
112;120;14;73
30;77;43;21
16;102;108;162
70;26;106;75
164;43;42;16
148;61;161;22
97;46;55;140
33;155;176;111
87;196;130;147
100;143;107;39
24;165;22;121
18;39;67;36
175;55;181;35
169;154;124;107
70;142;40;92
58;37;13;193
171;180;112;86
52;146;158;124
200;64;96;119
16;142;192;14
118;92;58;66
192;187;195;169
100;132;106;41
24;60;59;10
58;79;101;140
17;107;12;61
54;200;81;20
179;32;31;51
196;175;19;21
191;16;137;46
63;168;173;142
64;152;117;83
122;153;134;26
115;44;189;61
74;32;140;63
144;176;36;180
143;193;76;152
186;73;122;40
48;178;177;51
144;197;180;107
122;175;81;71
48;71;88;12
118;143;168;89
196;52;142;55
17;27;115;150
173;79;22;81
19;43;136;135
182;21;121;57
130;136;22;70
85;151;194;39
169;176;14;135
41;170;65;180
162;173;87;147
101;38;158;109
135;50;199;81
150;99;52;63
49;135;26;99
71;189;127;64
160;28;185;77
166;13;156;142
69;114;101;57
184;197;20;84
92;165;29;189
40;140;190;140
116;163;171;13
164;142;90;68
53;95;166;146
75;108;72;120
181;55;186;199
166;32;177;144
31;126;141;146
36;175;40;89
166;18;156;99
155;42;93;93
47;17;66;44
119;134;62;111
66;86;152;103
11;188;136;73
194;82;39;45
154;114;171;113
88;50;14;39
150;102;165;58
91;64;43;131
61;104;49;120
20;95;176;32
61;184;187;56
79;42;186;161
54;30;193;74
142;164;175;63
57;200;123;199
11;85;159;123
53;25;116;52
191;18;93;40
17;38;28;78
61;68;23;156
140;35;118;42
99;114;129;12
169;27;51;49
23;150;191;98
36;192;80;124
13;22;96;50
26;114;86;129
159;41;54;10
39;129;151;112
71;91;173;103
124;51;137;165
96;118;152;24
191;111;153;161
140;94;63;177
64;48;170;55
111;169;130;123
167;16;50;140
161;90;18;51
152;153;89;179
135;100;122;118
102;108;87;113
144;135;109;194
33;36;92;28
87;109;173;52
153;179;171;199
58;95;161;31
142;66;120;54
91;58;70;126
166;75;70;32
101;193;188;54
181;104;125;41
44;154;194;32
111;131;30;168
190;87;65;110
108;47;159;62
117;133;79;152
13;182;166;54
43;85;19;193
194;131;20;105
117;191;20;111
51;66;132;42
11;144;110;105
155;60;177;84
27;90;200;45
178;191;189;79
38;106;137;63
149;152;151;83
161;122;12;174
171;26;168;117
67;150;24;192
151;79;55;174
101;142;156;84
40;188;65;140
37;56;37;10
159;138;132;22
61;177;161;64
129;125;83;26
156;28;88;161
126;132;91;53
18;185;28;129
65;154;141;81
123;76;143;131
121;123;38;191
164;88;127;106
69;54;20;61
124;48;90;74
110;114;16;119
195;203;38;195
107;187;152;112
80;152;126;157
92;31;101;157
48;35;136;30
85;193;36;180
11;114;159;184
16;87;47;57
196;77;16;38
36;120;198;24
40;117;14;16
61;42;133;190
152;57;24;107
67;137;177;122
141;90;159;192
160;64;129;162
131;141;23;174
65;98;148;21
75;46;58;191
116;178;84;38
163;87;103;135
90;98;51;11
95;160;131;151
154;49;173;137
58;176;10;96
160;105;157;153
13;198;153;141
133;121;21;118
52;150;49;30
113;150;71;53
10;169;107;15
180;163;28;21
142;70;55;55
40;99;84;64
162;104;142;82
69;174;40;133
37;28;179;184
97;146;44;51
109;143;126;134
119;133;197;59
87;98;141;56
44;66;35;139
174;66;183;130
147;28;173;93
199;137;151;169
22;140;79;79
91;102;173;128
171;58;66;173
94;121;45;170
158;100;50;200
18;185;89;121
142;68;13;163
47;25;13;102
36;114;121;134
21;112;87;60
143;157;194;135
79;56;152;165
128;13;142;80
32;55;43;87
13;117;63;49
142;109;163;168
27;143;158;22
165;64;66;131
40;129;151;126
122;36;116;30
161;60;13;157
172;84;171;58
123;98;17;185
53;162;173;62
